gtin	descricao	preco	product_url	url_photo
7896000530363.0	Suco Pronto Maguary Néctar de Maracujá 1 Litro	4.35	http://www.comper.com.br/suco-pronto-maguary-nectar-de-maracuja-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/160134-1000-1000/81191.jpg?v=637210533812300000
7896000530066.0	Suco Pronto Maguary Néctar de Laranja 1 Litro	4.35	http://www.comper.com.br/suco-pronto-maguary-nectar-de-laranja-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/156083-1000-1000/81175.jpg?v=637210432458500000
7891149200504.0	Cerveja Skol Pilsen Lata 350ml	2.79	http://www.comper.com.br/cerveja-skol-pilsen-lata-350ml/p	https://comper.vteximg.com.br/arquivos/ids/178792-1000-1000/Cerveja-Skol-Pilsen-Lata-350ml.jpg?v=637364620253570000
7896000530264.0	Suco Pronto Maguary Néctar de Goiaba 1 Litro	4.35	http://www.comper.com.br/suco-pronto-maguary-nectar-de-goiaba-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/157882-1000-1000/81167.jpg?v=637210476668530000
7804300003227.0	Vinho Chileno Santa Helena Reservado Sauvignon Blanc 750ml	53.59	http://www.comper.com.br/vinho-chileno-santa-helena-reservado-sauvignon-blanc-750ml/p	https://comper.vteximg.com.br/arquivos/ids/160196-1000-1000/77119.jpg?v=637210535085970000
7891141015984.0	Vinho Nacional Marcus James Cabernet Sauvignon Tinto Seco 375ml	16.59	http://www.comper.com.br/vinho-nacional-marcus-james-cabernet-sauvignon-tinto-seco-375ml/p	https://comper.vteximg.com.br/arquivos/ids/160125-1000-1000/76767.jpg?v=637210533632700000
7894900010015.0	Refrigerante Coca-Cola 350ml	2.69	http://www.comper.com.br/refrigerante-coca-cola-350ml/p	https://comper.vteximg.com.br/arquivos/ids/182386-1000-1000/Refrigerante-Coca-Cola-Lata-350ml_0.jpg?v=637487438062670000
7804300003234.0	Vinho Chileno Santa Helena Reservado Cabernet Sauvignon 750ml	56.05	http://www.comper.com.br/vinho-chileno-santa-helena-reservado-cabernet-sauvignon-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190435-1000-1000/76490.jpg?v=637624823211130000
7804300123512.0	Vinho Chileno Santa Helena Reservado Carménère 750ml	56.05	http://www.comper.com.br/vinho-chileno-santa-helena-reservado-carmenere-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190434-1000-1000/76473.jpg?v=637624822824070000
7804320116846.0	Vinho Chileno Concha Y Toro Reservado Cabernet Sauvignon Tinto 750ml	40.09	http://www.comper.com.br/vinho-chileno-concha-y-toro-reservado-cabernet-sauvignon-tinto-750ml/p	https://comper.vteximg.com.br/arquivos/ids/156223-1000-1000/68101.jpg?v=637210435335000000
7891136051003.0	Aperitivo Bitter Campari 900ml	52.78	http://www.comper.com.br/aperitivo-bitter-campari-900ml/p	https://comper.vteximg.com.br/arquivos/ids/155751-1000-1000/59943.jpg?v=637210424736370000
7804320510170.0	Vinho Chileno Casillero Del Diablo Shiraz 750ml	61.98	http://www.comper.com.br/vinho-chileno-casillero-del-diablo-shiraz-750ml/p	https://comper.vteximg.com.br/arquivos/ids/158979-1000-1000/59706.jpg?v=637210503713730000
7891050000101.0	Whisky Escocês Passport Scotch 1 Litro	67.85	http://www.comper.com.br/whisky-escoces-passport-scotch-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/178706-1000-1000/Whisky-Escoces-Passport-Scotch-1L.jpg?v=637364619957600000
80432400395.0	Whisky Chivas Regal 12 Anos 750ml	149.99	http://www.comper.com.br/whisky-chivas-regal-12-anos-750ml/p	https://comper.vteximg.com.br/arquivos/ids/166156-1000-1000/56561_1.jpg?v=637224403178930000
7896080001722.0	Whisky Ballantine s 12 Anos 750ml	144.09	http://www.comper.com.br/whisky-ballantine-s-12-anos-750ml/p	https://comper.vteximg.com.br/arquivos/ids/161203-1000-1000/56537.jpg?v=637210559745400000
7891050001108.0	Cachaça São Francisco 970ml	29.88	http://www.comper.com.br/cachaca-sao-francisco-970ml/p	https://comper.vteximg.com.br/arquivos/ids/178705-1000-1000/Cachaca-Sao-Francisco-970ml.jpg?v=637364619954730000
7891050000903.0	Vodka Orloff Regular 1 Litro	34.35	http://www.comper.com.br/vodka-orloff-regular-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/178704-1000-1000/Vodka-Orloff-Regular-1L.jpg?v=637364619951170000
7896080005508.0	Conhaque Domecq 1 Litro	35.15	http://www.comper.com.br/conhaque-domecq-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/178703-1000-1000/Conhaque-Domecq-1L.jpg?v=637364619944770000
7804320256900.0	Vinho Chileno Casillero del Diablo Chardonnay 750ml	61.98	http://www.comper.com.br/vinho-chileno-casillero-del-diablo-chardonnay-750ml/p	https://comper.vteximg.com.br/arquivos/ids/161193-1000-1000/56022.jpg?v=637210559525530000
7804320087016.0	Vinho Chileno Casillero Del Diablo Carménère Tinto 750ml	61.98	http://www.comper.com.br/vinho-chileno-casillero-del-diablo-carmenere-tinto-750ml/p	https://comper.vteximg.com.br/arquivos/ids/158973-1000-1000/56006.jpg?v=637210503571570000
7804320303178.0	Vinho Chileno Casillero Del Diablo Cabernet Sauvignon Tinto 750ml	61.98	http://www.comper.com.br/vinho-chileno-casillero-del-diablo-cabernet-sauvignon-tinto-750ml/p	https://comper.vteximg.com.br/arquivos/ids/163219-1000-1000/55999.jpg?v=637210609873700000
7891050004208.0	Rum Montilla Carta Ouro 1 Litro	28.68	http://www.comper.com.br/rum-montilla-carta-ouro-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/178702-1000-1000/Rum-Montilla-Carta-Ouro-1L.jpg?v=637364619942200000
7891050004406.0	Rum Montilla Carta Cristal 1 Litro	28.68	http://www.comper.com.br/rum-montilla-carta-cristal-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/166757-1000-1000/55956_1.jpg?v=637224420355100000
7891050004307.0	Rum Montilla Carta Branca 1 Litro	28.68	http://www.comper.com.br/rum-montilla-carta-branca-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/178700-1000-1000/Rum-Montilla-Carta-Branca-1L.jpg?v=637364619936530000
7896383730107.0	Aguardente Ypióca 150 Anos 700ml	99.9	http://www.comper.com.br/aguardente-ypioca-150-anos-700ml/p	https://comper.vteximg.com.br/arquivos/ids/156882-1000-1000/41661.jpg?v=637210451601370000
5000196001695.0	Whisky Buchanan's 18 Anos 750ml	798.9	http://www.comper.com.br/whisky-buchanan-s-18-anos-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190327-1000-1000/41548.jpg?v=637624734554300000
50196944.0	Whisky Black & White 1 Litro	69.9	http://www.comper.com.br/whisky-black---white-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/177112-1000-1000/black-n-white.jpg?v=637315375572930000
5010103800457.0	Whisky J| & |B Rare 8 Anos 1 Litro	89.9	http://www.comper.com.br/whisky-j|---|b-rare-8-anos-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/165963-1000-1000/41459_1.jpg?v=637224397829330000
5000267023625.0	Whisky Escocês Johnnie Walker Black Label 1 Litro	169.9	http://www.comper.com.br/whisky-escoces-johnnie-walker-black-label-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/156196-1000-1000/41289.jpg?v=637210434807470000
7893218003603.0	Vodka Smirnoff Ice Original Long Neck 275ml	7.89	http://www.comper.com.br/vodka-smirnoff-ice-original-long-neck-275ml/p	https://comper.vteximg.com.br/arquivos/ids/178686-1000-1000/Vodka-Smirnoff-Ice-Original-Long-Neck-275ml.jpg?v=637364619879830000
5601174204000.0	Vinho Português Periquita Tinto Seco 750ml	91.95	http://www.comper.com.br/vinho-portugues-periquita-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/159716-1000-1000/41246.jpg?v=637210522894700000
7896931610196.0	Vinho Nacional Do Avô Tinto Suave 750ml	16.79	http://www.comper.com.br/vinho-nacional-do-avo-tinto-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/158920-1000-1000/38245.jpg?v=637210502492300000
7896931610202.0	Vinho Nacional Do Avô Tinto Seco 750ml	16.19	http://www.comper.com.br/vinho-nacional-do-avo-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/160535-1000-1000/38210.jpg?v=637210544753900000
7891141014871.0	Vinho Nacional Saint Germain Assemblage Branco Suave 750ml	22.9	http://www.comper.com.br/vinho-nacional-saint-germain-assemblage-branco-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/200106-1000-1000/7891141014871.jpg?v=637701657835130000
7891141000553.0	Vinho Nacional Saint Germain Assemblage Tinto Seco 750ml	22.9	http://www.comper.com.br/vinho-nacional-saint-germain-assemblage-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/178682-1000-1000/Vinho-Nacional-Saint-Germain-Assemblage-Tinto-Seco-750ml.jpg?v=637364619865170000
7891141023569.0	Vinho Nacional Aurora Colheita Tardia Moscato Branco Suave 500ml	32.75	http://www.comper.com.br/vinho-nacional-aurora-colheita-tardia-moscato-branco-suave-500ml/p	https://comper.vteximg.com.br/arquivos/ids/172450-1000-1000/31658.jpg?v=637285403954470000
7891141018572.0	Vinho Nacional Marcus James Tannat 750ml	23.29	http://www.comper.com.br/vinho-nacional-marcus-james-tannat-750ml/p	https://comper.vteximg.com.br/arquivos/ids/186580-1000-1000/7891141018572.jpg?v=637515116987600000
7891141007682.0	Vinho Nacional Aurora Varietal Chardonnay Branco Seco 750ml	37.05	http://www.comper.com.br/vinho-nacional-aurora-varietal-chardonnay-branco-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/157394-1000-1000/31542.jpg?v=637210464851600000
7891141015830.0	Vinho Nacional Marcus James Cabernet Sauvignon Tinto 750ml	32.29	http://www.comper.com.br/vinho-nacional-marcus-james-cabernet-sauvignon-tinto-750ml/p	https://comper.vteximg.com.br/arquivos/ids/186579-1000-1000/7891141015830.jpg?v=637515116684770000
7891141023019.0	Keep Cooler Classic Uva 275ml	7.18	http://www.comper.com.br/keep-cooler-classic-uva-275ml/p	https://comper.vteximg.com.br/arquivos/ids/178678-1000-1000/Keep-Cooler-Classic-Uva-275ml.jpg?v=637364619855170000
7891141004254.0	Vinho Nacional Sangue de Boi Tinto Seco 750ml	14.39	http://www.comper.com.br/vinho-nacional-sangue-de-boi-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190431-1000-1000/31488.jpg?v=637624820905070000
7891141004469.0	Vinho Nacional Sangue de Boi Tinto Suave 750ml	14.39	http://www.comper.com.br/vinho-nacional-sangue-de-boi-tinto-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190430-1000-1000/31470.jpg?v=637624820588800000
7891141015892.0	Vinho Nacional Marcus James Pinotage 750ml	27.39	http://www.comper.com.br/vinho-nacional-marcus-james-pinotage-750ml/p	https://comper.vteximg.com.br/arquivos/ids/171768-1000-1000/31321.jpg?v=637281104456700000
7891141010514.0	Vinho Nacional Marcus James Riesling 750ml	27.65	http://www.comper.com.br/vinho-nacional-marcus-james-riesling-750ml/p	https://comper.vteximg.com.br/arquivos/ids/171767-1000-1000/31275.jpg?v=637281104139030000
7891141015854.0	Vinho Nacional Macus James Reservado Chardonnay 750ml	28.89	http://www.comper.com.br/vinho-nacional-macus-james-reservado-chardonnay-750ml/p	https://comper.vteximg.com.br/arquivos/ids/171766-1000-1000/31259.jpg?v=637281103837700000
7891141012044.0	Vinho Nacional Country Wine Branco Suave 750ml	14.35	http://www.comper.com.br/vinho-nacional-country-wine-branco-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/178675-1000-1000/Vinho-Nacional-Country-Wine-Branco-Suave-750ml.jpg?v=637364619845700000
7891141016615.0	Vinho Nacional Country Wine Branco Seco 750ml	14.35	http://www.comper.com.br/vinho-nacional-country-wine-branco-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190326-1000-1000/31194.jpg?v=637624733996130000
7891141024573.0	Vinho Nacional Country Wine Tinto Seco 750ml	14.35	http://www.comper.com.br/vinho-nacional-country-wine-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190429-1000-1000/31186.jpg?v=637624820279170000
7891141023668.0	Vinho Nacional Saint Germain Cabernet Tinto Suave 750ml	22.9	http://www.comper.com.br/vinho-nacional-saint-germain-cabernet-tinto-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/160386-1000-1000/31100.jpg?v=637210540382700000
7891141021336.0	Espumante Aurora Prosecco Brut 750ml	45.49	http://www.comper.com.br/espumante-aurora-prosecco-brut-750ml/p	https://comper.vteximg.com.br/arquivos/ids/160779-1000-1000/31097.jpg?v=637210550135330000
7891141021275.0	Espumante Aurora Branco 750ml	51.09	http://www.comper.com.br/espumante-aurora-branco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/190428-1000-1000/31070.jpg?v=637624819791170000
7891141007606.0	Vinho Nacional Aurora Varietal Pinot Noir Tinto Seco 750ml	38.25	http://www.comper.com.br/vinho-nacional-aurora-varietal-pinot-noir-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/160385-1000-1000/31054.jpg?v=637210540364300000
7891141016752.0	Vinho Nacional Aurora Varietal Merlot Tinto Seco 750ml	39.45	http://www.comper.com.br/vinho-nacional-aurora-varietal-merlot-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/159793-1000-1000/31046.jpg?v=637210524581530000
7891141007620.0	Vinho Nacional Aurora Varietal Cabernet Sauvignon Tinto Seco 750ml	36.65	http://www.comper.com.br/vinho-nacional-aurora-varietal-cabernet-sauvignon-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/156338-1000-1000/31020.jpg?v=637210437826700000
7896072911244.0	Whisky Chanceler 1 Litro	24.15	http://www.comper.com.br/whisky-chanceler-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/200484-1000-1000/7896072911244.jpg?v=637705150500500000
7896072911138.0	Vermouth Cortezano Bianco Doce 900ml	22.35	http://www.comper.com.br/vermouth-cortezano-bianco-doce-900ml/p	https://comper.vteximg.com.br/arquivos/ids/200561-1000-1000/7896072911138.jpg?v=637707607155230000
7896023082474.0	Vinho Nacional Canônico Rosado Doce 750ml	36.69	http://www.comper.com.br/vinho-nacional-canonico-rosado-doce-750ml/p	https://comper.vteximg.com.br/arquivos/ids/159791-1000-1000/20672.jpg?v=637210524546300000
7896023085994.0	Espumante Salton Prosecco Brut Branco 750ml	41.85	http://www.comper.com.br/espumante-salton-prosecco-brut-branco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/165063-1000-1000/20630_1.jpg?v=637224371707600000
7896023080487.0	Conhaque Presidente 900ml	10.5	http://www.comper.com.br/conhaque-presidente-900ml/p	https://comper.vteximg.com.br/arquivos/ids/159024-1000-1000/20613.jpg?v=637210505042870000
7896050200124.0	Cachaça Velho Barreiro 910ml	13.59	http://www.comper.com.br/cachaca-velho-barreiro-910ml/p	https://comper.vteximg.com.br/arquivos/ids/160384-1000-1000/20591.jpg?v=637210540346870000
7896023082979.0	Espumante Salton Meio Seco 660ml	41.85	http://www.comper.com.br/espumante-salton-meio-seco-660ml/p	https://comper.vteximg.com.br/arquivos/ids/156334-1000-1000/20460.jpg?v=637210437754070000
7896023081477.0	Vinho Nacional Salton Classic Reserva Especial Cabernet Sauvignon 750ml	31.25	http://www.comper.com.br/vinho-nacional-salton-classic-reserva-especial-cabernet-sauvignon-750ml/p	https://comper.vteximg.com.br/arquivos/ids/160383-1000-1000/20419.jpg?v=637210540328600000
7896023081415.0	Vinho Nacional Salton Classic Merlot 750ml	29.15	http://www.comper.com.br/vinho-nacional-salton-classic-merlot-750ml/p	https://comper.vteximg.com.br/arquivos/ids/161759-1000-1000/20400.jpg?v=637210574154870000
7896023085734.0	Vinho Nacional Chalise Branco Seco 750ml	14.97	http://www.comper.com.br/vinho-nacional-chalise-branco-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/163726-1000-1000/20346_1.jpg?v=637224080627030000
7896023081545.0	Vinho Nacional Chalise Branco Suave 750ml	15.65	http://www.comper.com.br/vinho-nacional-chalise-branco-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/161757-1000-1000/20338.jpg?v=637210574122170000
7896023085710.0	Vinho Nacional Chalise Tinto Seco 750ml	15.95	http://www.comper.com.br/vinho-nacional-chalise-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/155809-1000-1000/20311.jpg?v=637210426638370000
7896023081538.0	Vinho Nacional Chalise Tinto Suave 750ml	16.15	http://www.comper.com.br/vinho-nacional-chalise-tinto-suave-750ml/p	https://comper.vteximg.com.br/arquivos/ids/159790-1000-1000/20303.jpg?v=637210524525330000
3179730013455.0	Água Mineral Perrier com Gás Vidro 330ml	15.78	http://www.comper.com.br/agua-mineral-perrier-com-gas-vidro-330ml/p	https://comper.vteximg.com.br/arquivos/ids/155446-1000-1000/19410.jpg?v=637210243066330000
7898605252985.0	Bebida Mista Mike's Hard Lemonade Lata 269ml	0.0	http://www.comper.com.br/bebida-mista-mike-s-hard-lemonade-lata-269ml/p	https://comper.vteximg.com.br/arquivos/ids/200397-1000-1000/2681714_Bebida-Mista-Mikes-Hard-Lemonade-Lata-269ml.jpg?v=637703538612730000
7891991296960.0	Água Mineral AMA sem Gás 1,5 Litro	0.0	http://www.comper.com.br/agua-mineral-ama-sem-gas-1-5-litro/p	https://comper.vteximg.com.br/arquivos/ids/200395-1000-1000/2680416_Agua-Mineral-AMA-sem-Gas-15-Litro.jpg?v=637703538366300000
7891991295086.0	Cerveja Original Lata 269ml	0.0	http://www.comper.com.br/cerveja-original-lata-269ml/p	https://comper.vteximg.com.br/arquivos/ids/200392-1000-1000/7891991295086_99_3_1200_72_RGB.jpg?v=637703537990030000
18200001338.0	Cerveja Michelob Ultra Long Neck 355ml	0.0	http://www.comper.com.br/cerveja-michelob-ultra-long-neck-355ml/p	https://comper.vteximg.com.br/arquivos/ids/200396-1000-1000/2676940_Cerveja-Michelob-Ultra-Long-Neck-355ml.jpg?v=637703538484470000
7898605254132.0	Cerveja Colorado Appia 350ml	0.0	http://www.comper.com.br/cerveja-colorado-appia-350ml/p	https://comper.vteximg.com.br/arquivos/ids/195685-1000-1000/2673231.jpg?v=637668839667600000
7898605254354.0	Bebida Mista Mike's Limão Lata 269ml	0.0	http://www.comper.com.br/bebida-mista-mike-s-limao-lata-269ml/p	https://comper.vteximg.com.br/arquivos/ids/197068-1000-1000/2673177.jpg?v=637673067025030000
7898692300309.0	Bebida de Castanha de Caju Possible Orgânico Original 1 Litro	0.0	http://www.comper.com.br/bebida-de-castanha-de-caju-possible-organico-original-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/195671-1000-1000/2668793.jpg?v=637668835963470000
7891991297479.0	Cerveja Spaten Munich Helles Puro Malte Long Neck 355ml	0.0	http://www.comper.com.br/cerveja-spaten-munich-helles-puro-malte-long-neck-355ml/p	https://comper.vteximg.com.br/arquivos/ids/195667-1000-1000/2667169.jpg?v=637668832966870000
3760028331100.0	Vinho Francês Cuvée Fleur Rosé 750ml	0.0	http://www.comper.com.br/vinho-frances-cuvee-fleur-rose-750ml/p	https://comper.vteximg.com.br/arquivos/ids/198350-1000-1000/3760028331100.jpg?v=637686786464370000
8001592000685.0	Vinho Italiano Abbazia Dolcetto D'Alba 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-dolcetto-d-alba-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195639-1000-1000/2647435.jpg?v=637668824772500000
3700619338859.0	Vinho Francês Lost Boys Cabernet Syrah 750ml	0.0	http://www.comper.com.br/vinho-frances-lost-boys-cabernet-syrah-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199366-1000-1000/foto-em-breve.jpg?v=637689821331800000
8001592004928.0	Vinho Italiano Bane Piemonte Barb.Nebbiolo 750ml	0.0	http://www.comper.com.br/vinho-italiano-bane-piemonte-barb-nebbiolo-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199365-1000-1000/foto-em-breve.jpg?v=637689821081500000
3700619337159.0	Vinho Francês Parey Dumont Black Blaze 750ml	0.0	http://www.comper.com.br/vinho-frances-parey-dumont-black-blaze-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199364-1000-1000/foto-em-breve.jpg?v=637689820662600000
8006063006586.0	Rum Cabana Sy 1 Litro	0.0	http://www.comper.com.br/rum-cabana-sy-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/199363-1000-1000/foto-em-breve.jpg?v=637689819131870000
8006063006500.0	Vermouth Gaetano Bianco 1 Litro	0.0	http://www.comper.com.br/vermouth-gaetano-bianco-1-litro/p	https://comper.vteximg.com.br/arquivos/ids/195637-1000-1000/2647311.jpg?v=637668824409270000
3700619338897.0	Vinho Francês Marande Reserve Pinot Noir 750ml	0.0	http://www.comper.com.br/vinho-frances-marande-reserve-pinot-noir-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195636-1000-1000/2647303.jpg?v=637668824240870000
3700619322117.0	Vinho Francês Cuvée Pêcheur Comté Tolosan 750ml	0.0	http://www.comper.com.br/vinho-frances-cuvee-pecheur-comte-tolosan-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199362-1000-1000/foto-em-breve.jpg?v=637689817050430000
8006063001895.0	Whisky Americano Black Original 3 Anos 750ml	0.0	http://www.comper.com.br/whisky-americano-black-original-3-anos-750ml/p	https://comper.vteximg.com.br/arquivos/ids/198757-1000-1000/8006063001895.jpg?v=637687065121730000
8001592002344.0	Vinho Italiano Fragolino Bottega Rosso Tinto Seco 750ml	0.0	http://www.comper.com.br/vinho-italiano-fragolino-bottega-rosso-tinto-seco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195635-1000-1000/2647273.jpg?v=637668824081600000
8006063078187.0	Whisky Americano Black Crow Liqueur Blende 750ml	0.0	http://www.comper.com.br/whisky-americano-black-crow-liqueur-blende-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195634-1000-1000/2647257.jpg?v=637668823909000000
3700619338804.0	Vinho Francês Cuvée Chasseur Smooth Fresh Red 750ml	0.0	http://www.comper.com.br/vinho-frances-cuvee-chasseur-smooth-fresh-red-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195633-1000-1000/2647222.jpg?v=637668823696530000
8001592004287.0	Vinho Italiano Abbazia Barbera D'Asti Superiore 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-barbera-d-asti-superiore-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195632-1000-1000/2647184.jpg?v=637668823523570000
8006063006920.0	Aperitivo Santa Luzia Vecchia Romagna Etichetta Nera Brandy 700ml	0.0	http://www.comper.com.br/aperitivo-santa-luzia-vecchia-romagna-etichetta-nera-brandy-700ml/p	https://comper.vteximg.com.br/arquivos/ids/195631-1000-1000/2647176.jpg?v=637668823292230000
8001592003662.0	Espumante Abbazia Moscato Rosé Dolce 750ml	0.0	http://www.comper.com.br/espumante-abbazia-moscato-rose-dolce-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195630-1000-1000/2647168.jpg?v=637668823086670000
8006063006531.0	Aperitivo Myspritz Ready to Drink 750ml	0.0	http://www.comper.com.br/aperitivo-myspritz-ready-to-drink-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195629-1000-1000/2647150.jpg?v=637668821978870000
8001592000814.0	Vinho Italiano Abbazia Barolo 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-barolo-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195628-1000-1000/2647125.jpg?v=637668821799970000
8001592004270.0	Vinho Italiano Abbazia Langhe Arneis 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-langhe-arneis-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195627-1000-1000/2647117.jpg?v=637668820914330000
3700619337999.0	Vinho Francês Parey Dumont Pinot Noir 750ml	0.0	http://www.comper.com.br/vinho-frances-parey-dumont-pinot-noir-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199360-1000-1000/foto-em-breve.jpg?v=637689816255470000
8001592004607.0	Vinho Italiano Abbazia Pinot Grigio 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-pinot-grigio-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195626-1000-1000/2647087.jpg?v=637668820756330000
8006063006630.0	Whisky Americano Bison Bourbon 700ml	0.0	http://www.comper.com.br/whisky-americano-bison-bourbon-700ml/p	https://comper.vteximg.com.br/arquivos/ids/199359-1000-1000/foto-em-breve.jpg?v=637689815844530000
8001592000753.0	Vinho Italiano Abbazia Chianti 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-chianti-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195625-1000-1000/2647060.jpg?v=637668820605630000
3700619337999.0	Vinho Francês Parey Dumont Pinot Noir 750ml	0.0	http://www.comper.com.br/vinho-frances-parey-dumont-pinot-noir-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199360-1000-1000/foto-em-breve.jpg?v=637689816255470000
8001592004607.0	Vinho Italiano Abbazia Pinot Grigio 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-pinot-grigio-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195626-1000-1000/2647087.jpg?v=637668820756330000
8006063006630.0	Whisky Americano Bison Bourbon 700ml	0.0	http://www.comper.com.br/whisky-americano-bison-bourbon-700ml/p	https://comper.vteximg.com.br/arquivos/ids/199359-1000-1000/foto-em-breve.jpg?v=637689815844530000
8001592000753.0	Vinho Italiano Abbazia Chianti 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-chianti-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195625-1000-1000/2647060.jpg?v=637668820605630000
3700619339177.0	Vinho Francês Bain Minuit Gren. Rosé Igp Pays D 750ml	0.0	http://www.comper.com.br/vinho-frances-bain-minuit-gren--rose-igp-pays-d-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199358-1000-1000/foto-em-breve.jpg?v=637689814830730000
8001592000388.0	Vinho Italiano Abbazia Lambrusco Rosso 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-lambrusco-rosso-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195623-1000-1000/2646765.jpg?v=637668820267500000
8006063000881.0	Aperitivo Salvatore Longobardo Limoncello Fino de Limão 700ml	0.0	http://www.comper.com.br/aperitivo-salvatore-longobardo-limoncello-fino-de-limao-700ml/p	https://comper.vteximg.com.br/arquivos/ids/195622-1000-1000/2646757.jpg?v=637668820087670000
8001592005284.0	Vinho Villa Balestra Bianco 750ml	0.0	http://www.comper.com.br/vinho-villa-balestra-bianco-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199357-1000-1000/foto-em-breve.jpg?v=637689814587870000
8001592002207.0	Vinho Italiano Abbazia Barbera D'Asti 750ml	0.0	http://www.comper.com.br/vinho-italiano-abbazia-barbera-d-asti-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195621-1000-1000/2646722.jpg?v=637668819915270000
3700619302508.0	Vinho Francês Parey Dumont Chard Pays 750ml	0.0	http://www.comper.com.br/vinho-frances-parey-dumont-chard-pays-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199356-1000-1000/foto-em-breve.jpg?v=637689814356100000
3700619338811.0	Vinho Francês Cuvée Pêcheur Vel. Blanc 750ml	0.0	http://www.comper.com.br/vinho-frances-cuvee-pecheur-vel--blanc-750ml/p	https://comper.vteximg.com.br/arquivos/ids/199355-1000-1000/foto-em-breve.jpg?v=637689814061300000
